"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"aspell-0.60.8.1","aspell","0.60.8.1","/nix/store/5v95qsm534mbnajlijj88i0hpvm2v1km-fix-gcc-15-build.patch /nix/store/awvjy5agz1xsv0xc7c87kmpm1wm49j7h-data-dirs-from-nix-profiles.patch","x86_64-linux","/nix/store/0w6qgm67nm0xirfd5f61pb98mkf9hca8-aspell-0.60.8.1","['/nix/store/0w6qgm67nm0xirfd5f61pb98mkf9hca8-aspell-0.60.8.1']","/nix/store/jcn71jgvkrj522bxq00sj2ajfcqlyjcl-aspell-0.60.8.1.drv","cpe:2.3:a:gnu:aspell:0.60.8.1:*:*:*:*:*:*:*","pkg:nix/aspell@0.60.8.1","","aspell","0.60.8.1","http://aspell.net/","False","Spell checker for many languages","lgpl2Plus","LGPL-2.0-or-later",""
"astro-grammar-0.0.0+rev=0ad33e3","astro-grammar","0.0.0+rev=0ad33e3","","x86_64-linux","/nix/store/skr7c46b5kp53frz9n5pfcbsvy1irib9-astro-grammar-0.0.0+rev=0ad33e3","['/nix/store/skr7c46b5kp53frz9n5pfcbsvy1irib9-astro-grammar-0.0.0+rev=0ad33e3']","/nix/store/rjzx0xc4zsmbg6vvx1ya4k2f4imjxg8f-astro-grammar-0.0.0+rev=0ad33e3.drv","cpe:2.3:a:astro-grammar:astro-grammar:0.0.0+rev=0ad33e3:*:*:*:*:*:*:*","pkg:nix/astro-grammar@0.0.0%2Brev%3D0ad33e3","","","","","","","","",""
"at-spi2-core-2.54.1","at-spi2-core","2.54.1","","x86_64-linux","/nix/store/vwgglm7zd2qfpkgi03k2pkkgm4brj9lp-at-spi2-core-2.54.1","['/nix/store/pcbm8kysbng9nvfmy67nwgqbj6a9j3ik-at-spi2-core-2.54.1-dev', '/nix/store/vwgglm7zd2qfpkgi03k2pkkgm4brj9lp-at-spi2-core-2.54.1']","/nix/store/22p5wrml7gqrkdbl3bcml762j68lvq8w-at-spi2-core-2.54.1.drv","cpe:2.3:a:at-spi2-core:at-spi2-core:2.54.1:*:*:*:*:*:*:*","pkg:nix/at-spi2-core@2.54.1","","at-spi2-core","2.54.1","https://gitlab.gnome.org/GNOME/at-spi2-core","False","Assistive Technology Service Provider Interface protocol definitions and daemon for D-Bus","lgpl21Plus","LGPL-2.1-or-later","rjl931189261@126.com;torhedinbronner@gmail.com;jtojnar@gmail.com;daniel@serbanescu.dk;7c6f434c@mail.ru"
"at-spi2-core-2.54.1","at-spi2-core","2.54.1","","i686-linux","/nix/store/zag06bfj1gcvdwrbl8vin90h5pyvvq3f-at-spi2-core-2.54.1","['/nix/store/zag06bfj1gcvdwrbl8vin90h5pyvvq3f-at-spi2-core-2.54.1']","/nix/store/98fgnj60l0b03j9pnyn95d8jw47h3rxc-at-spi2-core-2.54.1.drv","cpe:2.3:a:at-spi2-core:at-spi2-core:2.54.1:*:*:*:*:*:*:*","pkg:nix/at-spi2-core@2.54.1","","at-spi2-core","2.54.1","https://gitlab.gnome.org/GNOME/at-spi2-core","False","Assistive Technology Service Provider Interface protocol definitions and daemon for D-Bus","lgpl21Plus","LGPL-2.1-or-later","rjl931189261@126.com;torhedinbronner@gmail.com;jtojnar@gmail.com;daniel@serbanescu.dk;7c6f434c@mail.ru"
"atkmm-2.28.4","atkmm","2.28.4","","x86_64-linux","/nix/store/r8739lsiq6svja9c98mlfzyl097q8694-atkmm-2.28.4","['/nix/store/r8739lsiq6svja9c98mlfzyl097q8694-atkmm-2.28.4']","/nix/store/4vhlzf7q29s451p7sivjrj8hl7paag31-atkmm-2.28.4.drv","cpe:2.3:a:atkmm:atkmm:2.28.4:*:*:*:*:*:*:*","pkg:nix/atkmm@2.28.4","","atkmm","2.28.4","https://gtkmm.org","False","C++ wrappers for ATK accessibility toolkit","lgpl21Plus","LGPL-2.1-or-later",""
"atomicparsley-20240608.083822.1ed9031","atomicparsley","20240608.083822.1ed9031","","x86_64-linux","/nix/store/v1s2dhqi6fw7ny4i3rbq2msy50x2spwi-atomicparsley-20240608.083822.1ed9031","['/nix/store/v1s2dhqi6fw7ny4i3rbq2msy50x2spwi-atomicparsley-20240608.083822.1ed9031']","/nix/store/17g8nbw280rr7xmrq9fydi96br2yvkwl-atomicparsley-20240608.083822.1ed9031.drv","cpe:2.3:a:atomicparsley_project:atomicparsley:20240608.083822.1ed9031:*:*:*:*:*:*:*","pkg:nix/atomicparsley@20240608.083822.1ed9031","","atomicparsley","20240608.083822.1ed9031","https://github.com/wez/atomicparsley","False","CLI program for reading, parsing and setting metadata into MPEG-4 files","gpl2Plus","GPL-2.0-or-later","pjones@devalot.com"
"attica-5.116.0","attica","5.116.0","","x86_64-linux","/nix/store/ma35kzlwky7j8q6d2i02mbc72ry0dq0k-attica-5.116.0","['/nix/store/1whm2hyhpqfhk8f0wx7b5mynyvzzhlmf-attica-5.116.0-dev', '/nix/store/ma35kzlwky7j8q6d2i02mbc72ry0dq0k-attica-5.116.0']","/nix/store/8g54dpgin6wp8vy2a5cpnnli2gzf0604-attica-5.116.0.drv","cpe:2.3:a:attica:attica:5.116.0:*:*:*:*:*:*:*","pkg:nix/attica@5.116.0","","attica","5.116.0","https://kde.org","False","","lgpl21Plus;lgpl3Plus;bsd2;mit;gpl2Plus;gpl3Plus;fdl12Plus","LGPL-2.1-or-later;LGPL-3.0-or-later;BSD-2-Clause;MIT;GPL-2.0-or-later;GPL-3.0-or-later;GFDL-1.2-or-later","ttuegel@mailbox.org;paul@nyanlout.re"
"attr-2.5.2","attr","2.5.2","/nix/store/wc9c8k7z5w5afdqvz7gjrjlaqf16wfpr-musl.patch","i686-linux","/nix/store/8zrw9kmgg93zk73cpfygpp55zlycccjc-attr-2.5.2","['/nix/store/8zrw9kmgg93zk73cpfygpp55zlycccjc-attr-2.5.2']","/nix/store/bh3dxhv24kmkq1ij1xpihisyiy9pavk2-attr-2.5.2.drv","cpe:2.3:a:attr_project:attr:2.5.2:*:*:*:*:*:*:*","pkg:nix/attr@2.5.2","","attr","2.5.2","https://savannah.nongnu.org/projects/attr/","False","Library and tools for manipulating extended attributes","gpl2Plus","GPL-2.0-or-later",""
"attr-2.5.2","attr","2.5.2","/nix/store/wc9c8k7z5w5afdqvz7gjrjlaqf16wfpr-musl.patch","x86_64-linux","/nix/store/gki9d8dw4r9ri6zx44vsj90dnn9zji48-attr-2.5.2","['/nix/store/3rsmcpr4bjix1fdh89996ng9xk55hzf4-attr-2.5.2-man', '/nix/store/gki9d8dw4r9ri6zx44vsj90dnn9zji48-attr-2.5.2', '/nix/store/kcjk4412l4gxw9lqrhksr7gg7lfzc0lf-attr-2.5.2-doc', '/nix/store/s8q3y79nn7ash3shf5j4f274zhr7a0y5-attr-2.5.2-bin']","/nix/store/hbfp3gxd9mbvdpz5gbl4z5sz41n41wan-attr-2.5.2.drv","cpe:2.3:a:attr_project:attr:2.5.2:*:*:*:*:*:*:*","pkg:nix/attr@2.5.2","","attr","2.5.2","https://savannah.nongnu.org/projects/attr/","False","Library and tools for manipulating extended attributes","gpl2Plus","GPL-2.0-or-later",""
"audacity-3.7.3","audacity","3.7.3","","x86_64-linux","/nix/store/1zkv8cvw955h380n8n1lkxlrvzcp34x2-audacity-3.7.3","['/nix/store/1zkv8cvw955h380n8n1lkxlrvzcp34x2-audacity-3.7.3']","/nix/store/qsv21sr7fhvnv1m4sjp0lml2cyqh3yac-audacity-3.7.3.drv","cpe:2.3:a:audacity:audacity:3.7.3:*:*:*:*:*:*:*","pkg:nix/audacity@3.7.3","","audacity","3.7.3","https://www.audacityteam.org","False","Sound editor with graphical UI","gpl2Plus;gpl3;cc-by-30","GPL-2.0-or-later;GPL-3.0;CC-BY-3.0","veprbl@gmail.com;contact@weijia.wang"
"audit-4.0.3","audit","4.0.3","","x86_64-linux","/nix/store/9g32albjy61jfk1nhqgh1wfn8va5i3lb-audit-4.0.3","['/nix/store/cwbwsvdvsl91v4lbn62s8br1svk350ax-audit-4.0.3-lib', '/nix/store/lqvvrgs6v3fg07gwwfyv543qnyl7dqki-audit-4.0.3-bin']","/nix/store/5ndf1niffpxjrnazdn0ji3l7a831zvhq-audit-4.0.3.drv","cpe:2.3:a:audit:audit:4.0.3:*:*:*:*:*:*:*","pkg:nix/audit@4.0.3","","audit","4.0.3","https://people.redhat.com/sgrubb/audit/","False","Audit Library","gpl2Plus","GPL-2.0-or-later",""
"audit-4.0.3","audit","4.0.3","","i686-linux","/nix/store/wqvhgz1nrhgaw7vjcb9v9r48ddvky9sx-audit-4.0.3","['/nix/store/jnf2a6i16lm50gg962l60dzdf64djjgs-audit-4.0.3-lib']","/nix/store/5y7b79rgds7apgg810jlh8anz35r6864-audit-4.0.3.drv","cpe:2.3:a:audit:audit:4.0.3:*:*:*:*:*:*:*","pkg:nix/audit@4.0.3","","audit","4.0.3","https://people.redhat.com/sgrubb/audit/","False","Audit Library","gpl2Plus","GPL-2.0-or-later",""
"audit-disable","audit-disable","","","x86_64-linux","/nix/store/5c2n8r8r0m3ga8lvgq2v2qhbm3md7j2m-audit-disable","['/nix/store/5c2n8r8r0m3ga8lvgq2v2qhbm3md7j2m-audit-disable']","/nix/store/ljr81h1aasknf112plha75vj402nigy9-audit-disable.drv","cpe:2.3:a:audit-disable:audit-disable::*:*:*:*:*:*:*","pkg:nix/audit-disable","","","","","","","","",""
"audit-stop","audit-stop","","","x86_64-linux","/nix/store/3hizgm4jgw91p180k18hkppypch0h3n2-audit-stop","['/nix/store/3hizgm4jgw91p180k18hkppypch0h3n2-audit-stop']","/nix/store/7sr8vkv9yq2s75b0xxxn074dbv6dfkra-audit-stop.drv","cpe:2.3:a:audit-stop:audit-stop::*:*:*:*:*:*:*","pkg:nix/audit-stop","","","","","","","","",""
"authzed-grammar-0.0.0+rev=1dec7e1","authzed-grammar","0.0.0+rev=1dec7e1","","x86_64-linux","/nix/store/fp4xpa2d2f8wwkrps2bg0mg7cvqgvm41-authzed-grammar-0.0.0+rev=1dec7e1","['/nix/store/fp4xpa2d2f8wwkrps2bg0mg7cvqgvm41-authzed-grammar-0.0.0+rev=1dec7e1']","/nix/store/6asj43dkc3gy91in72x41hba7kfi47dw-authzed-grammar-0.0.0+rev=1dec7e1.drv","cpe:2.3:a:authzed-grammar:authzed-grammar:0.0.0+rev=1dec7e1:*:*:*:*:*:*:*","pkg:nix/authzed-grammar@0.0.0%2Brev%3D1dec7e1","","","","","","","","",""
"avahi-0.8","avahi","0.8","/nix/store/jjn1pi831dqzdd4yq8rv88k8z6p4xnxb-CVE-2021-3502.patch /nix/store/0r8y5gpa41h1jdzya1fyg9gjz05ja1b6-CVE-2021-3468.patch /nix/store/d9d3c5ijgrhyv5jb7wqp01miczj6jsf1-CVE-2023-1981.patch /nix/store/i5yb56rqzmm4xaqiw2nyq0a5fjkjm9r6-CVE-2023-38470.patch /nix/store/p4naypbl1ms967m656869m662wdcdvqn-bail-out-unless-escaped-labels-fit.patch /nix/store/r2w1jmvg41fy93phdg0llhx0qkj3sxb6-CVE-2023-38473.patch /nix/store/36zaw09xlbncv3ffb1n5bsqssjbl04v0-CVE-2023-38472.patch /nix/store/lynckbcydp3msb5s55f69c38v9v2d4ap-CVE-2023-38471.patch /nix/store/30fz3f0rwy5r4si2ss5hi9qwkb590p9m-CVE-2023-38471-2.patch /nix/store/nmlypzvr2i3ygmnmqklx8wn8ipv5k3r9-CVE-2023-38469.patch /nix/store/0fhaznw99bkzbgi50ckg46nbdnh2y4cq-fix-compare-rrs-with-zero-length-rdata.patch /nix/store/z5zvnhv16gqhng16f1wqmc9kxmdf1r1s-reject-non-utf-8-service-names.patch /nix/store/a72kd4ghnrd6v37kzrcd8d2w7wwjbyjf-core-no-longer-supply-bogus-services-to-callbacks.patch /nix/store/w7i8apim1by6hf0mci813gl587jl3b6j-CVE-2024-52616.patch","i686-linux","/nix/store/mayghxs2m9av6cqwmqfjqyc4x59p101w-avahi-0.8","['/nix/store/mayghxs2m9av6cqwmqfjqyc4x59p101w-avahi-0.8']","/nix/store/jcr7csd487c5l8zl6ij7lwb4ycixznl7-avahi-0.8.drv","cpe:2.3:a:avahi:avahi:0.8:*:*:*:*:*:*:*","pkg:nix/avahi@0.8","","avahi","0.8","http://avahi.org","False","mDNS/DNS-SD implementation","lgpl2Plus","LGPL-2.0-or-later","jason@oconal.id.au;mail@glob.in"
"avahi-0.8","avahi","0.8","/nix/store/jjn1pi831dqzdd4yq8rv88k8z6p4xnxb-CVE-2021-3502.patch /nix/store/0r8y5gpa41h1jdzya1fyg9gjz05ja1b6-CVE-2021-3468.patch /nix/store/d9d3c5ijgrhyv5jb7wqp01miczj6jsf1-CVE-2023-1981.patch /nix/store/i5yb56rqzmm4xaqiw2nyq0a5fjkjm9r6-CVE-2023-38470.patch /nix/store/p4naypbl1ms967m656869m662wdcdvqn-bail-out-unless-escaped-labels-fit.patch /nix/store/r2w1jmvg41fy93phdg0llhx0qkj3sxb6-CVE-2023-38473.patch /nix/store/36zaw09xlbncv3ffb1n5bsqssjbl04v0-CVE-2023-38472.patch /nix/store/lynckbcydp3msb5s55f69c38v9v2d4ap-CVE-2023-38471.patch /nix/store/30fz3f0rwy5r4si2ss5hi9qwkb590p9m-CVE-2023-38471-2.patch /nix/store/nmlypzvr2i3ygmnmqklx8wn8ipv5k3r9-CVE-2023-38469.patch /nix/store/0fhaznw99bkzbgi50ckg46nbdnh2y4cq-fix-compare-rrs-with-zero-length-rdata.patch /nix/store/z5zvnhv16gqhng16f1wqmc9kxmdf1r1s-reject-non-utf-8-service-names.patch /nix/store/a72kd4ghnrd6v37kzrcd8d2w7wwjbyjf-core-no-longer-supply-bogus-services-to-callbacks.patch /nix/store/w7i8apim1by6hf0mci813gl587jl3b6j-CVE-2024-52616.patch","x86_64-linux","/nix/store/z6mai4kn7dgii9j7vi7arxh2v4jw8if2-avahi-0.8","['/nix/store/z6mai4kn7dgii9j7vi7arxh2v4jw8if2-avahi-0.8']","/nix/store/mwhw1rf25lvjkfrw241c7b00y20ays9c-avahi-0.8.drv","cpe:2.3:a:avahi:avahi:0.8:*:*:*:*:*:*:*","pkg:nix/avahi@0.8","","avahi","0.8","http://avahi.org","False","mDNS/DNS-SD implementation","lgpl2Plus","LGPL-2.0-or-later","jason@oconal.id.au;mail@glob.in"
"awk-grammar-0.0.0+rev=34bbdc7","awk-grammar","0.0.0+rev=34bbdc7","","x86_64-linux","/nix/store/rv605a9bh8pkz4rsw04j4097c1jg301b-awk-grammar-0.0.0+rev=34bbdc7","['/nix/store/rv605a9bh8pkz4rsw04j4097c1jg301b-awk-grammar-0.0.0+rev=34bbdc7']","/nix/store/74wggap17qnnljllrvnhgpg1r70gn95j-awk-grammar-0.0.0+rev=34bbdc7.drv","cpe:2.3:a:awk-grammar:awk-grammar:0.0.0+rev=34bbdc7:*:*:*:*:*:*:*","pkg:nix/awk-grammar@0.0.0%2Brev%3D34bbdc7","","","","","","","","",""
"aws-c-auth-0.8.1","aws-c-auth","0.8.1","","x86_64-linux","/nix/store/dhr0ibhw6jgrdf89dq9ynkak3cyxay47-aws-c-auth-0.8.1","['/nix/store/dhr0ibhw6jgrdf89dq9ynkak3cyxay47-aws-c-auth-0.8.1']","/nix/store/la98sy9k1p3b89sjiphzxj65ng03x85r-aws-c-auth-0.8.1.drv","cpe:2.3:a:aws-c-auth:aws-c-auth:0.8.1:*:*:*:*:*:*:*","pkg:nix/aws-c-auth@0.8.1","","aws-c-auth","0.8.1","https://github.com/awslabs/aws-c-auth","False","C99 library implementation of AWS client-side authentication","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-c-cal-0.8.0","aws-c-cal","0.8.0","/nix/store/dq6pz4i03jchmbjav741sbxrn9aifj4y-aws-c-cal-musl-compat.patch","x86_64-linux","/nix/store/jldkmxvqxji681xh1mzwmsbmi67vdcdv-aws-c-cal-0.8.0","['/nix/store/jldkmxvqxji681xh1mzwmsbmi67vdcdv-aws-c-cal-0.8.0']","/nix/store/16qdp5y3bpbrqir65vdx6f10vz5vqkxd-aws-c-cal-0.8.0.drv","cpe:2.3:a:aws-c-cal:aws-c-cal:0.8.0:*:*:*:*:*:*:*","pkg:nix/aws-c-cal@0.8.0","","aws-c-cal","0.8.0","https://github.com/awslabs/aws-c-cal","False","AWS Crypto Abstraction Layer","asl20","Apache-2.0","orivej@gmx.fr"
"aws-c-common-0.10.3","aws-c-common","0.10.3","","x86_64-linux","/nix/store/spfq0yjliz1s7554bs20vr7rd4zgyj2j-aws-c-common-0.10.3","['/nix/store/spfq0yjliz1s7554bs20vr7rd4zgyj2j-aws-c-common-0.10.3']","/nix/store/v6aqfnh0yyszfk9ij48032f0vq5daqwf-aws-c-common-0.10.3.drv","cpe:2.3:a:aws-c-common:aws-c-common:0.10.3:*:*:*:*:*:*:*","pkg:nix/aws-c-common@0.10.3","","aws-c-common","0.10.3","https://github.com/awslabs/aws-c-common","False","AWS SDK for C common core","asl20","Apache-2.0","orivej@gmx.fr;rtburns@protonmail.com"
"aws-c-compression-0.3.0","aws-c-compression","0.3.0","","x86_64-linux","/nix/store/2k8b0ql674f471w12pjfpw4l9d426d5a-aws-c-compression-0.3.0","['/nix/store/2k8b0ql674f471w12pjfpw4l9d426d5a-aws-c-compression-0.3.0']","/nix/store/zjsbn5kcpxasps2z4wgw30n8f1fpkwlm-aws-c-compression-0.3.0.drv","cpe:2.3:a:aws-c-compression:aws-c-compression:0.3.0:*:*:*:*:*:*:*","pkg:nix/aws-c-compression@0.3.0","","aws-c-compression","0.3.0","https://github.com/awslabs/aws-c-compression","False","C99 implementation of huffman encoding/decoding","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-c-event-stream-0.5.0","aws-c-event-stream","0.5.0","","x86_64-linux","/nix/store/ss7kknaa1yca9f9203zsjgvcjmyznhaq-aws-c-event-stream-0.5.0","['/nix/store/ss7kknaa1yca9f9203zsjgvcjmyznhaq-aws-c-event-stream-0.5.0']","/nix/store/sblyz979fjnmjvs1fzz8ar1q7khkgdv2-aws-c-event-stream-0.5.0.drv","cpe:2.3:a:aws-c-event-stream:aws-c-event-stream:0.5.0:*:*:*:*:*:*:*","pkg:nix/aws-c-event-stream@0.5.0","","aws-c-event-stream","0.5.0","https://github.com/awslabs/aws-c-event-stream","False","C99 implementation of the vnd.amazon.eventstream content-type","asl20","Apache-2.0","orivej@gmx.fr"
"aws-c-http-0.9.2","aws-c-http","0.9.2","","x86_64-linux","/nix/store/kggb8k906j2k9ydac8iwlnfq42mamcir-aws-c-http-0.9.2","['/nix/store/kggb8k906j2k9ydac8iwlnfq42mamcir-aws-c-http-0.9.2']","/nix/store/g50ddaknc6q7v1r74mynxa5s2l75rifx-aws-c-http-0.9.2.drv","cpe:2.3:a:aws-c-http:aws-c-http:0.9.2:*:*:*:*:*:*:*","pkg:nix/aws-c-http@0.9.2","","aws-c-http","0.9.2","https://github.com/awslabs/aws-c-http","False","C99 implementation of the HTTP/1.1 and HTTP/2 specifications","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-c-io-0.15.3","aws-c-io","0.15.3","","x86_64-linux","/nix/store/l9sydxgscmxp16bw3h32igah0y2a1s4b-aws-c-io-0.15.3","['/nix/store/l9sydxgscmxp16bw3h32igah0y2a1s4b-aws-c-io-0.15.3']","/nix/store/j0wf7w14p17lam6vpckrjn7n7nql8w4w-aws-c-io-0.15.3.drv","cpe:2.3:a:aws-c-io:aws-c-io:0.15.3:*:*:*:*:*:*:*","pkg:nix/aws-c-io@0.15.3","","aws-c-io","0.15.3","https://github.com/awslabs/aws-c-io","False","AWS SDK for C module for IO and TLS","asl20","Apache-2.0","orivej@gmx.fr"
"aws-c-mqtt-0.11.0","aws-c-mqtt","0.11.0","","x86_64-linux","/nix/store/vs7m1j0nc5zy046mzjjjy8jjs6hhic4d-aws-c-mqtt-0.11.0","['/nix/store/vs7m1j0nc5zy046mzjjjy8jjs6hhic4d-aws-c-mqtt-0.11.0']","/nix/store/vm253pg0182qj15v31vx00jb18sb7lva-aws-c-mqtt-0.11.0.drv","cpe:2.3:a:aws-c-mqtt:aws-c-mqtt:0.11.0:*:*:*:*:*:*:*","pkg:nix/aws-c-mqtt@0.11.0","","aws-c-mqtt","0.11.0","https://github.com/awslabs/aws-c-mqtt","False","C99 implementation of the MQTT 3.1.1 specification","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-c-s3-0.7.1","aws-c-s3","0.7.1","","x86_64-linux","/nix/store/zspbns3l306b94j6gqcz7sawf7rx30hb-aws-c-s3-0.7.1","['/nix/store/zspbns3l306b94j6gqcz7sawf7rx30hb-aws-c-s3-0.7.1']","/nix/store/3nxz3ln6lxizjc1fi5pxrpbznjy008f6-aws-c-s3-0.7.1.drv","cpe:2.3:a:aws-c-s3:aws-c-s3:0.7.1:*:*:*:*:*:*:*","pkg:nix/aws-c-s3@0.7.1","","aws-c-s3","0.7.1","https://github.com/awslabs/aws-c-s3","False","C99 library implementation for communicating with the S3 service","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-c-sdkutils-0.2.1","aws-c-sdkutils","0.2.1","","x86_64-linux","/nix/store/z9nr427r6xs3q5naa6bk5s6qizkrhfy5-aws-c-sdkutils-0.2.1","['/nix/store/z9nr427r6xs3q5naa6bk5s6qizkrhfy5-aws-c-sdkutils-0.2.1']","/nix/store/q6rw0b16qyfgi58dyrwpz05jgaww15in-aws-c-sdkutils-0.2.1.drv","cpe:2.3:a:aws-c-sdkutils:aws-c-sdkutils:0.2.1:*:*:*:*:*:*:*","pkg:nix/aws-c-sdkutils@0.2.1","","aws-c-sdkutils","0.2.1","https://github.com/awslabs/aws-c-sdkutils","False","AWS SDK utility library","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-checksums-0.2.2","aws-checksums","0.2.2","","x86_64-linux","/nix/store/shrk16i6rsx4hwv8b527v63raq9znnxn-aws-checksums-0.2.2","['/nix/store/shrk16i6rsx4hwv8b527v63raq9znnxn-aws-checksums-0.2.2']","/nix/store/837nbv2444scagda5qydhh9c3an004ca-aws-checksums-0.2.2.drv","cpe:2.3:a:aws-checksums:aws-checksums:0.2.2:*:*:*:*:*:*:*","pkg:nix/aws-checksums@0.2.2","","aws-checksums","0.2.2","https://github.com/awslabs/aws-checksums","False","HW accelerated CRC32c and CRC32","asl20","Apache-2.0","orivej@gmx.fr"
"aws-crt-cpp-0.29.4","aws-crt-cpp","0.29.4","/nix/store/2wcawrdcmgw1h7x01gs7wsfzfvpmk240-0001-build-Make-includedir-properly-overrideable.patch","x86_64-linux","/nix/store/2xicdb03i4v2q5j98052ijw9xlj1a2p0-aws-crt-cpp-0.29.4","['/nix/store/2xicdb03i4v2q5j98052ijw9xlj1a2p0-aws-crt-cpp-0.29.4']","/nix/store/7dx7wzy5blp1yykzq50lq13hsd4blzi1-aws-crt-cpp-0.29.4.drv","cpe:2.3:a:aws-crt-cpp:aws-crt-cpp:0.29.4:*:*:*:*:*:*:*","pkg:nix/aws-crt-cpp@0.29.4","","aws-crt-cpp","0.29.4","https://github.com/awslabs/aws-crt-cpp","False","C++ wrapper around the aws-c-* libraries","asl20","Apache-2.0","rtburns@protonmail.com"
"aws-sdk-cpp-1.11.448","aws-sdk-cpp","1.11.448","","x86_64-linux","/nix/store/wn08kigah84lzfrc2j4l7j6d6321iply-aws-sdk-cpp-1.11.448","['/nix/store/wn08kigah84lzfrc2j4l7j6d6321iply-aws-sdk-cpp-1.11.448']","/nix/store/iyvnwc8jhj8clgsb9y9av76129jss0ci-aws-sdk-cpp-1.11.448.drv","cpe:2.3:a:aws-sdk-cpp:aws-sdk-cpp:1.11.448:*:*:*:*:*:*:*","pkg:nix/aws-sdk-cpp@1.11.448","","aws-sdk-cpp","1.11.448","https://github.com/aws/aws-sdk-cpp","False","C++ interface for Amazon Web Services","asl20","Apache-2.0","orivej@gmx.fr"
"ayatana-ido-0.10.4","ayatana-ido","0.10.4","","x86_64-linux","/nix/store/ijaxw7jbinr6k8vxghnqch8pi645xh00-ayatana-ido-0.10.4","['/nix/store/ijaxw7jbinr6k8vxghnqch8pi645xh00-ayatana-ido-0.10.4']","/nix/store/jr81z5gcc2pamg4abqw3n8bvk2wx7mkd-ayatana-ido-0.10.4.drv","cpe:2.3:a:ayatana-ido:ayatana-ido:0.10.4:*:*:*:*:*:*:*","pkg:nix/ayatana-ido@0.10.4","","ayatana-ido","0.10.4","https://github.com/AyatanaIndicators/ayatana-ido","False","Ayatana Display Indicator Objects","lgpl3Plus;lgpl21Plus","LGPL-3.0-or-later;LGPL-2.1-or-later","me@nickhu.co.uk"
"babl-0.1.112","babl","0.1.112","/nix/store/k2n7igvjch0gflvdgwisc6rfhlrnlkri-dev-prefix.patch","x86_64-linux","/nix/store/anb0jykldjrvnz09il40qbll91zl0v6y-babl-0.1.112","['/nix/store/anb0jykldjrvnz09il40qbll91zl0v6y-babl-0.1.112']","/nix/store/xdhimwp6gsjfi9lkbz7n4kp1cc40bdvy-babl-0.1.112.drv","cpe:2.3:a:babl:babl:0.1.112:*:*:*:*:*:*:*","pkg:nix/babl@0.1.112","","babl","0.1.112","https://gegl.org/babl/","False","Image pixel format conversion library","lgpl3Plus","LGPL-3.0-or-later","jtojnar@gmail.com"
